Date,Open,High,Low,Close,Volume
2016-12-28,776.25,780.0,770.5,772.13,3273366
2016-12-27,763.4,774.65,761.2,771.4,2597323
2016-12-23,764.55,766.5,757.99,760.59,1951924
2016-12-22,768.12,771.21,763.02,766.26,2240546
2016-12-21,770.0,771.22,765.7,770.6,2028230
2016-12-20,768.65,774.39,767.71,771.22,2628437
2016-12-19,758.89,770.5,756.16,766.0,3059870
2016-12-16,765.0,765.13,754.0,757.77,4332594
2016-12-15,766.28,769.1,760.31,761.0,3735683
2016-12-14,778.25,780.86,762.81,768.82,5232275
2016-12-13,764.96,782.46,762.0,774.34,5153557
2016-12-12,766.4,766.89,757.2,760.12,2919090
2016-12-09,770.0,770.25,765.34,768.66,2392523
2016-12-08,771.87,773.79,765.19,767.33,3131307
2016-12-07,764.55,770.42,755.82,770.42,3538744
2016-12-06,763.99,768.24,757.25,764.72,3710448
2016-12-05,745.0,761.49,742.0,759.36,4261910
2016-12-02,743.4,748.49,736.7,740.34,3423809
2016-12-01,752.41,753.37,738.03,743.65,4552169
2016-11-30,762.0,768.09,750.25,750.57,4466517
2016-11-29,768.0,769.89,761.32,762.52,3184937
2016-11-28,776.99,777.0,764.24,766.77,4249827
2016-11-25,786.5,786.75,777.9,780.37,1797740
2016-11-23,781.73,781.75,773.12,780.12,3470656
2016-11-22,788.17,792.4,781.0,785.33,5106920
2016-11-21,766.0,780.35,765.11,780.0,4560974
2016-11-18,761.0,767.74,757.6439999999999,760.16,4227993
2016-11-17,749.32,757.5,748.0,756.39,3503295
2016-11-16,739.88,749.87,735.61,746.49,3545800
2016-11-15,730.0,746.78,725.99,743.24,6755785
2016-11-14,745.51,746.0,710.1,719.07,7321344
2016-11-11,735.73,743.26,728.9,739.01,6409768
2016-11-10,778.81,778.83,717.7,742.38,12678109
2016-11-09,764.0,777.5,760.09,771.88,8485151
2016-11-08,784.97,791.74,779.1,787.75,3293216
2016-11-07,771.64,787.732,770.94,784.935,5572545
2016-11-04,762.79,766.0,753.23,755.05,5122103
2016-11-03,765.05,777.0,764.0,767.03,3872496
2016-11-02,783.93,784.75,763.55,765.56,5026504
2016-11-01,799.0,800.84,776.7130000000001,785.41,5305428
2016-10-31,781.03,793.7,780.11,789.82,5413326
2016-10-28,782.0,789.49,774.61,776.32,10779913
2016-10-27,831.24,831.72,815.43,818.36,5437198
2016-10-26,832.76,833.44,820.0,822.59,3907641
2016-10-25,839.3,843.09,833.22,835.18,3184927
2016-10-24,824.95,838.3,822.21,838.09,3985391
2016-10-21,809.36,819.42,809.0,818.99,2067871
2016-10-20,813.99,815.71,803.1,810.32,3004475
2016-10-19,820.4,820.67,815.17,817.69,1589025
2016-10-18,822.11,823.26,815.02,817.65,1923675
2016-10-17,821.5,822.0,811.68,812.95,3166059
2016-10-14,835.08,835.74,822.96,822.96,2908486
2016-10-13,829.0,831.8,821.21,829.46,2689710
2016-10-12,834.0,837.666,830.1,834.09,2114600
2016-10-11,841.02,841.29,828.35,831.0,3273402
2016-10-10,843.25,845.2,840.27,841.71,1681319
2016-10-07,845.79,845.95,837.45,839.43,2026290
2016-10-06,843.7,847.21,840.6,841.66,2120314
2016-10-05,838.0,845.67,836.12,844.36,3181703
2016-10-04,840.91,842.365,830.26,834.03,2249237
2016-10-03,836.0,839.86,831.25,836.74,2119678
2016-09-30,832.61,839.95,832.4,837.31,3435015
2016-09-29,828.26,837.5,824.63,829.05,4770795
2016-09-28,818.0,830.14,817.034,828.72,4249129
2016-09-27,801.85,816.64,801.11,816.11,3417715
2016-09-26,801.8,805.93,797.145,799.16,1986110
2016-09-23,803.13,807.75,802.12,805.81,2127394
2016-09-22,794.27,805.8889999999999,794.27,804.7,3702648
2016-09-21,783.25,790.69,779.01,789.74,2062154
2016-09-20,776.0,781.37,776.0,780.22,1718803
2016-09-19,779.97,781.94,771.0,775.1,2237573
2016-09-16,773.28,780.46,771.66,778.52,4115882
2016-09-15,762.0,770.87,757.58,769.69,2330027
2016-09-14,762.2,767.5,758.85,761.09,1847334
2016-09-13,768.77,769.89,759.05,761.01,2271331
2016-09-12,757.35,772.66,756.0,771.49,2289815
2016-09-09,779.36,781.0,760.11,761.85,2849491
2016-09-08,783.89,786.5,781.44,784.06,1843840
2016-09-07,789.53,790.79,784.33,784.48,2116668
2016-09-06,774.04,789.48,770.22,788.86,3220444
2016-09-02,774.11,776.0,771.7,772.44,1787208
2016-09-01,770.9,772.04,766.75,770.62,1478134
2016-08-31,766.6,769.64,764.0,769.16,1199967
2016-08-30,771.05,771.836,765.56,767.58,1286401
2016-08-29,768.72,774.98,768.6,771.29,1946604
2016-08-26,760.05,770.0,759.795,769.0,2078292
2016-08-25,756.0,760.56,754.7410000000001,759.22,1296699
2016-08-24,763.0,763.41,755.36,757.25,1436389
2016-08-23,763.31,764.7,761.0,762.45,1100020
2016-08-22,757.5,759.85,752.1,759.48,1270361
2016-08-19,761.9,762.49,756.89,757.31,2107219
2016-08-18,764.0,765.17,760.6,764.46,1180267
2016-08-17,764.41,765.22,759.199,764.63,1744872
2016-08-16,768.62,768.732,763.82,764.04,1115801
2016-08-15,771.9,772.04,767.71,768.49,1526623
2016-08-12,768.46,773.15,768.423,772.56,1116266
2016-08-11,769.94,773.75,769.12,771.24,1461185
2016-08-10,769.8,772.1,766.19,768.56,1195031
2016-08-09,767.39,772.6,766.9,768.31,1385461
2016-08-08,766.81,767.0,761.015,766.56,1709639
2016-08-05,764.81,768.47,763.09,765.98,2516246
2016-08-04,753.7,765.0,750.35,760.77,2557512
2016-08-03,757.06,758.89,752.25,754.55,3083438
2016-08-02,763.81,765.01,757.02,760.58,3167836
2016-08-01,759.87,770.5,757.06,767.74,3053862
2016-07-29,765.0,766.0,755.0,758.81,6529643
2016-07-28,745.98,753.36,739.7,752.61,4407641
2016-07-27,737.97,740.94,733.86,736.67,2028991
2016-07-26,742.71,743.13,732.753,735.59,2025141
2016-07-25,746.55,748.5,735.35,739.61,2396221
2016-07-22,747.79,751.28,743.53,744.86,1775547
2016-07-21,747.5,749.36,742.7919999999999,744.43,1751151
2016-07-20,744.0,746.25,740.7,745.72,1993629
2016-07-19,732.5,743.33,732.31,739.95,2053395
2016-07-18,735.49,741.595,728.72,736.07,2693339
2016-07-15,746.55,746.55,734.05,735.43,2517789
2016-07-14,748.86,749.04,739.02,741.2,2293538
2016-07-13,746.76,756.87,741.25,742.63,3335631
2016-07-12,756.86,757.34,740.33,748.21,4411430
2016-07-11,750.0,755.9,747.0,753.78,2412838
2016-07-08,740.14,746.1,738.0,745.81,2790588
2016-07-07,739.33,739.5419999999999,731.63,736.57,2242262
2016-07-06,725.71,737.77,722.58,737.57,3640034
2016-07-05,722.8,729.56,719.61,728.1,1978562
2016-07-01,717.32,728.0,716.54,725.62,2583037
2016-06-30,717.2,719.37,712.54,715.62,2340528
2016-06-29,715.75,719.5,713.54,715.46,2183673
2016-06-28,700.0,708.0,698.171,707.95,3676311
2016-06-27,692.01,696.819,682.115,691.36,4966500
2016-06-24,693.0,712.529,692.2,698.96,7062921
2016-06-23,715.5,722.12,712.5,722.08,2333218
2016-06-22,716.58,717.0,707.565,710.6,1604113
2016-06-21,715.72,718.4,712.721,715.82,1833644
2016-06-20,713.5,721.31,710.81,714.01,2660062
2016-06-17,718.19,718.2,699.18,706.39,5032937
2016-06-16,712.05,718.0,705.3,717.51,2194577
2016-06-15,722.0,722.56,713.352,714.26,2242517
2016-06-14,712.33,720.805,712.27,719.3,1804502
2016-06-13,714.01,721.99,711.16,715.24,2313956
2016-06-10,722.35,724.98,714.21,718.02,2864889
2016-06-09,723.1,728.91,722.3,727.65,1957980
2016-06-08,726.4,729.42,721.6,726.64,1616034
2016-06-07,729.89,730.0,720.55,723.74,2113300
2016-06-06,726.5,731.5,724.42,726.73,2027673
2016-06-03,726.74,727.0,718.43,725.54,3153622
2016-06-02,720.97,728.25,715.5,728.24,2434324
2016-06-01,720.9,726.43,718.22,719.44,2461798
2016-05-31,712.33,724.23,711.32,722.79,3351363
2016-05-27,715.0,716.6,711.1,712.24,1747954
2016-05-26,708.33,715.0,707.293,714.91,2139041
2016-05-25,708.0,710.86,705.5160000000001,708.35,2925016
2016-05-24,698.01,707.5,698.0,704.2,2218543
2016-05-23,704.25,706.0,696.42,696.75,2010663
2016-05-20,701.05,707.24,700.0,702.8,2714132
2016-05-19,691.88,699.4,689.56,698.52,2352832
2016-05-18,689.56,702.54,688.76,697.45,3276244
2016-05-17,709.9,714.47,693.91,695.27,3921497
2016-05-16,710.13,713.25,700.28,710.66,4126737
2016-05-13,714.64,719.25,706.51,709.92,4340733
2016-05-12,717.38,722.45,711.51,717.93,4835440
2016-05-11,705.79,719.0,701.65,713.56,6532415
2016-05-10,694.0,704.55,693.5,703.07,5984730
2016-05-09,673.95,686.98,671.41,679.75,3411702
2016-05-06,656.05,676.95,656.01,673.95,3759691
2016-05-05,673.31,676.49,656.0,659.05,3639466
2016-05-04,662.59,674.0,662.14,670.98,3451878
2016-05-03,677.36,680.3,670.43,671.32,3976900
2016-05-02,663.92,685.5,662.025,683.85,6254093
2016-04-29,666.0,669.98,654.0,659.59,9786245
2016-04-28,615.54,626.8,599.2,602.0,4173149
2016-04-27,611.8,615.95,601.28,606.57,2819317
2016-04-26,626.17,626.755,614.88,616.88,2410847
2016-04-25,616.61,626.98,616.251,626.2,1970214
2016-04-22,624.47,628.25,611.56,620.5,3939874
2016-04-21,631.0,637.82,628.5,631.0,1875512
2016-04-20,630.0,636.55,623.0,632.99,2067204
2016-04-19,637.14,638.01,620.8,627.9,3690986
2016-04-18,625.35,637.64,624.96,635.35,3604547
2016-04-15,621.92,626.77,618.11,625.89,2501582
2016-04-14,615.07,624.38,615.07,620.75,2316901
2016-04-13,607.68,616.81,605.29,614.82,3967156
2016-04-12,598.4,604.06,592.31,603.17,1971198
2016-04-11,596.14,604.0,594.91,595.93,2575034
2016-04-08,594.32,597.86,589.0,594.6,2196820
2016-04-07,598.76,599.6,589.08,591.43,2795614
2016-04-06,587.52,602.39,587.5,602.08,2232087
2016-04-05,590.77,593.47,585.25,586.14,1670042
2016-04-04,599.0,599.5,590.55,593.19,1933679
2016-04-01,590.49,599.03,588.3,598.5,2293292
2016-03-31,599.28,600.75,592.21,593.64,2032513
2016-03-30,596.71,603.24,595.0,598.69,3204413
2016-03-29,580.15,595.85,576.5,593.86,3702016
2016-03-28,584.4,584.75,575.56,579.87,2711908
2016-03-24,567.11,583.55,567.08,582.95,5185539
2016-03-23,561.0,572.48,558.1,569.63,3983720
2016-03-22,545.11,562.76,545.05,560.48,4000564
2016-03-21,548.91,555.24,538.58,553.98,5155732
2016-03-18,560.94,562.33,546.09,552.08,7296885
2016-03-17,569.51,571.4,555.01,559.44,5928105
2016-03-16,576.64,581.32,571.14,574.27,3537669
2016-03-15,571.0,581.52,567.0,577.02,3876821
2016-03-14,567.0,576.89,563.05,573.37,3454152
2016-03-11,566.95,570.06,562.73,569.61,3293916
2016-03-10,566.74,567.0,547.9,558.93,3919892
2016-03-09,559.56,560.35,550.125,559.47,4026244
2016-03-08,557.87,571.35,554.74,560.26,3677496
2016-03-07,573.54,573.63,555.55,562.8,3797195
2016-03-04,581.07,581.4,571.065,575.14,2613784
2016-03-03,577.96,579.866,573.11,577.49,2052498
2016-03-02,581.75,585.0,573.7,580.21,4363870
2016-03-01,556.29,579.25,556.0,579.04,3930027
2016-02-29,554.0,564.81,552.51,552.52,3027652
2016-02-26,560.12,562.5,553.17,555.23,4370307
2016-02-25,555.52,559.39,545.295,555.15,3701865
2016-02-24,545.75,554.27,533.15,554.04,5698381
2016-02-23,555.55,556.91,545.33,552.94,3424628
2016-02-22,542.2,560.65,541.08,559.5,5243188
2016-02-19,520.71,535.95,515.35,534.9,3736928
2016-02-18,541.19,541.2,523.73,525.0,3703692
2016-02-17,528.74,537.48,519.39,534.1,3838727
2016-02-16,519.48,524.45,511.66,521.1,4003841
2016-02-12,510.7,516.75,501.49300000000005,507.08,4800404
2016-02-11,491.17,509.3,484.0,503.82,5707863
2016-02-10,491.76,504.66,486.0,490.48,6248453
2016-02-09,478.01,498.38,474.0,482.07,6730974
2016-02-08,486.47,493.5,475.21,488.1,8000876
2016-02-05,529.28,529.45,499.19,502.13,9281294
2016-02-04,525.0,538.99,519.22,536.26,4883113
2016-02-03,553.5,556.0,521.9,531.07,9580065
2016-02-02,570.0,571.56,550.09,552.1,5877356
2016-02-01,578.15,581.8,570.31,574.81,5902992
2016-01-29,571.98,593.0,570.0,585.61,13530802
2016-01-28,608.37,638.06,597.55,635.35,9725005
2016-01-27,601.99,603.39,578.78,583.35,4088184
2016-01-26,603.45,604.5,590.38,601.25,3582624
2016-01-25,597.99,608.5,594.56,596.53,3497919
2016-01-22,588.73,600.1,584.1080000000001,596.38,4527774
2016-01-21,573.58,588.81,568.22,575.02,3717544
2016-01-20,564.36,578.45,547.18,571.77,7487432
2016-01-19,577.09,584.0,566.45,574.48,4807100
2016-01-15,572.24,584.62,565.3,570.18,5922791
2016-01-14,580.25,602.25,569.88,593.0,6069839
2016-01-13,620.88,620.88,579.16,581.81,5996350
2016-01-12,625.25,625.99,612.242,617.89,4094644
2016-01-11,612.48,619.85,598.57,617.74,4891551
2016-01-08,619.66,624.14,606.0,607.05,5238293
2016-01-07,621.8,630.0,605.21,607.94,6904855
2016-01-06,622.0,639.79,620.31,632.65,4032139
2016-01-05,646.86,646.91,627.65,633.79,4479599
2016-01-04,656.29,657.715,627.51,636.99,8255670
2015-12-31,686.08,687.75,675.89,675.89,2927410
2015-12-30,691.89,695.49,686.375,689.07,3241175
2015-12-29,677.98,696.44,677.89,693.97,5734996
2015-12-28,665.56,675.5,665.5,675.2,3783555
2015-12-24,663.35,664.68,660.6,662.79,1092970
2015-12-23,666.5,666.6,656.63,663.7,2722900
2015-12-22,666.83,668.49,659.26,663.15,2667715
2015-12-21,668.5,669.9,658.93,664.51,3250900
2015-12-18,668.65,676.84,664.13,664.14,6841300
2015-12-17,680.0,682.5,670.65,670.65,3681600
2015-12-16,663.56,677.35,659.32,675.77,3964400
2015-12-15,665.03,671.5,657.35,658.64,4753400
2015-12-14,641.75,658.59,635.27,657.91,4356278
2015-12-11,651.23,657.88,639.62,640.15,5474400
2015-12-10,665.59,668.53,659.56,662.32,3455400
2015-12-09,678.0,679.0,655.68,664.79,5158100
2015-12-08,663.13,679.99,659.79,677.33,3651842
2015-12-07,674.74,675.46,660.5,669.83,3732800
2015-12-04,666.0,674.78,661.4,672.64,4534700
2015-12-03,679.44,682.79,661.48,666.25,5063688
2015-12-02,681.0,684.82,674.25,676.01,4270380
2015-12-01,673.75,681.0,667.86,679.06,4751099
2015-11-30,675.9,681.29,664.6,664.8,5693100
2015-11-27,680.8,680.99,672.1,673.26,1966800
2015-11-25,675.0,679.7,671.24,675.34,2697800
2015-11-24,674.14,675.8,661.21,671.15,4542700
2015-11-23,671.5,682.77,668.45,678.99,4385000
2015-11-20,667.94,668.87,657.57,668.45,3896100
2015-11-19,664.99,672.86,659.0,661.27,4705237
2015-11-18,646.51,664.88,646.37,663.54,4469700
2015-11-17,650.65,653.25,641.0,643.3,4320100
2015-11-16,640.92,649.99,622.29,647.81,7435900
2015-11-13,663.57,667.0,640.45,642.35,6261000
2015-11-12,673.0,675.64,664.22,665.6,4284600
2015-11-11,663.25,675.96,663.25,673.25,5387300
2015-11-10,651.01,660.0,647.26,659.68,3489400
2015-11-09,658.65,661.96,647.85,655.49,4048373
2015-11-06,655.0,662.26,652.0,659.37,4092100
2015-11-05,647.1,657.0,643.09,655.65,4723800
2015-11-04,627.76,645.93,627.35,640.95,4838236
2015-11-03,629.53,629.89,622.0,625.31,3246910
2015-11-02,627.13,628.63,620.41,628.35,2815102
2015-10-30,626.01,630.72,625.28,625.9,3874300
2015-10-29,617.7,627.54,615.39,626.55,3896000
2015-10-28,612.3,617.23,609.5,617.1,3926200
2015-10-27,608.6,614.71,605.53,611.01,3787100
2015-10-26,602.3,609.85,596.29,608.61,4269700
2015-10-23,617.68,619.45,595.36,599.03,10692600
2015-10-22,562.7,569.15,556.67,563.91,7779300
2015-10-21,563.87,565.25,552.52,555.77,3361600
2015-10-20,572.0,573.0,555.28,560.88,4346209
2015-10-19,570.76,579.0,567.38,573.15,4375420
2015-10-16,565.18,570.94,560.31,570.76,4315700
2015-10-15,547.75,563.0,547.0,562.44,4937000
2015-10-14,551.34,552.25,539.68,544.83,3582060
2015-10-13,546.25,553.2,543.1,548.9,2938000
2015-10-12,539.96,550.82,539.8,550.19,2775230
2015-10-09,534.48,541.79,530.27,539.8,3534500
2015-10-08,536.71,539.39,519.89,533.16,4676400
2015-10-07,541.79,542.0,529.0,541.94,3812087
2015-10-06,545.5,551.5,533.33,537.48,4547500
2015-10-05,536.99,545.91,536.0,543.68,3388133
2015-10-02,512.99,532.6,508.1,532.54,4597700
2015-10-01,511.0,520.8,506.0,520.72,3768400
2015-09-30,505.44,512.8,501.67,511.89,4004600
2015-09-29,506.0,511.48,490.5,496.07,4457500
2015-09-28,520.02,520.28,494.33,504.06,5432034
2015-09-25,542.57,542.8,521.4,524.25,4030900
2015-09-24,530.55,534.56,522.87,533.75,3499381
2015-09-23,538.3,541.21,534.0,536.07,2237571
2015-09-22,539.71,543.55,532.66,538.4,3841700
2015-09-21,544.33,549.78,539.59,548.39,3283300
2015-09-18,534.62,546.24,531.35,540.26,6160000
2015-09-17,526.98,546.97,526.57,538.87,4169484
2015-09-16,521.98,528.3,518.52,527.39,2252700
2015-09-15,523.25,527.92,517.2,522.37,2865900
2015-09-14,529.44,532.45,518.58,521.38,3130200
2015-09-11,521.07,529.44,520.6,529.44,3227800
2015-09-10,515.15,526.13,514.78,522.24,2574927
2015-09-09,524.0,529.95,515.06,516.89,4370600
2015-09-08,508.69,518.35,508.51,517.54,3810600
2015-09-04,497.65,502.85,495.64,499.0,2692500
2015-09-03,514.5,515.84,502.57,504.72,3149600
2015-09-02,505.09,510.86,497.72,510.55,3707100
2015-09-01,499.14,510.0,493.43,496.54,3864500
2015-08-31,516.44,519.41,509.07,512.89,3002200
2015-08-28,517.5,521.5,513.04,518.01,2746700
